(36435, 102, 125, 8, 12)
(36436, 136, 125, 12, 27)
(36437, 129, 35, 10, 8)
(36438, 49, 76, 16, 6)
(36439, 104, 67, 16, 1)
(36440, 79, 114, 14, 4)
(36441, 51, 4, 16, 11)
(36442, 48, 55, 6, 8)
(36443, 10, 90, 10, 14)
(36444, 39, 133, 14, 20)
(36445, 13, 35, 10, 10)
(36446, 89, 55, 16, 3)
(36447, 35, 104, 14, 29)
(36448, 63, 33, 6, 2)
(36449, 110, 112, 4, 9)
(36450, 16, 142, 8, 28)
(36451, 63, 80, 14, 1)
(36452, 99, 136, 14, 25)
(36453, 108, 118, 16, 17)
(36454, 18, 100, 4, 27)
(36455, 95, 45, 12, 13)
(36456, 72, 4, 14, 16)
(36457, 136, 125, 10, 3)
(36458, 44, 24, 10, 16)
(36459, 82, 118, 16, 13)
(36460, 29, 62, 12, 13)
(36461, 53, 104, 8, 10)
(36462, 19, 90, 10, 6)
(36463, 77, 61, 12, 3)
(36464, 26, 136, 8, 4)
(36465, 79, 45, 16, 7)
(36466, 44, 24, 6, 19)
(36467, 102, 118, 6, 25)
(36468, 110, 30, 12, 15)
(36469, 28, 90, 14, 7)
(36470, 30, 109, 14, 4)
(36471, 33, 25, 4, 25)
(36472, 31, 79, 12, 10)
(36473, 35, 81, 6, 8)
(36474, 102, 86, 4, 4)
(36475, 87, 45, 4, 16)
(36476, 24, 82, 6, 24)
(36477, 135, 26, 10, 17)
(36478, 126, 13, 10, 19)
(36479, 86, 82, 4, 27)
(36480, 121, 86, 14, 9)
(36481, 5, 125, 14, 5)
(36482, 106, 37, 4, 11)
(36483, 19, 90, 8, 1)
(36484, 27, 100, 16, 28)
(36485, 114, 87, 14, 8)
(36486, 39, 133, 10, 26)
(36487, 39, 55, 14, 18)
(36488, 37, 32, 12, 10)
(36489, 94, 85, 10, 27)
(36490, 83, 51, 8, 12)
(36491, 108, 24, 10, 11)
(36492, 137, 62, 4, 3)
(36493, 108, 24, 6, 16)
(36494, 98, 59, 6, 19)
(36495, 52, 87, 6, 11)
(36496, 91, 5, 6, 8)
(36497, 95, 113, 4, 27)
(36498, 89, 135, 16, 16)
(36499, 27, 117, 10, 25)
(36500, 101, 104, 12, 24)
(36501, 130, 43, 12, 8)
(36502, 105, 135, 6, 7)
(36503, 121, 98, 16, 13)
(36504, 109, 70, 6, 10)
(36505, 93, 70, 16, 2)
(36506, 135, 97, 10, 26)
(36507, 128, 135, 14, 11)
(36508, 54, 37, 4, 17)
(36509, 138, 133, 16, 15)
(36510, 51, 125, 10, 22)
(36511, 108, 118, 14, 1)
(36512, 6, 72, 10, 18)
(36513, 8, 62, 10, 14)
(36514, 134, 132, 10, 26)
(36515, 90, 28, 10, 3)
(36516, 105, 72, 8, 18)
(36517, 82, 26, 14, 18)
(36518, 64, 73, 4, 3)
(36519, 95, 113, 12, 19)
(36520, 82, 43, 14, 13)
(36521, 136, 49, 16, 8)
(36522, 34, 65, 12, 14)
(36523, 107, 24, 14, 25)
(36524, 67, 70, 16, 8)
(36525, 63, 35, 14, 3)
(36526, 53, 112, 8, 9)
(36527, 51, 95, 12, 27)
(36528, 106, 80, 6, 25)
(36529, 7, 127, 16, 19)
(36530, 123, 117, 4, 28)
(36531, 89, 135, 14, 18)
(36532, 80, 96, 14, 10)
(36533, 8, 112, 4, 12)
(36534, 68, 112, 4, 8)
(36535, 106, 7, 4, 16)
(36536, 50, 59, 12, 23)
(36537, 133, 125, 4, 12)
(36538, 142, 119, 4, 17)
(36539, 5, 46, 16, 12)
(36540, 55, 11, 14, 18)
(36541, 37, 32, 14, 26)
(36542, 38, 80, 6, 24)
(36543, 19, 90, 12, 26)
(36544, 141, 104, 12, 28)
(36545, 22, 51, 14, 15)
(36546, 81, 1, 4, 1)
(36547, 16, 142, 16, 1)
(36548, 19, 118, 12, 28)
(36549, 82, 87, 10, 5)
(36550, 35, 58, 10, 25)
(36551, 47, 24, 10, 18)
(36552, 90, 59, 10, 6)
(36553, 55, 89, 8, 2)
(36554, 115, 72, 4, 25)
(36555, 66, 142, 6, 29)
(36556, 141, 104, 16, 21)
(36557, 77, 80, 10, 14)
(36558, 103, 93, 12, 17)
(36559, 66, 125, 12, 19)
(36560, 48, 55, 14, 29)
(36561, 128, 55, 6, 13)
(36562, 9, 81, 12, 2)
(36563, 102, 86, 4, 10)
(36564, 96, 132, 6, 22)
(36565, 33, 13, 16, 13)
(36566, 108, 118, 10, 1)
(36567, 10, 122, 8, 12)
(36568, 132, 96, 16, 22)
(36569, 108, 24, 16, 10)
(36570, 48, 55, 16, 21)
(36571, 103, 117, 16, 25)
(36572, 20, 104, 16, 17)
(36573, 73, 139, 8, 1)
(36574, 7, 70, 14, 15)
(36575, 25, 132, 16, 14)
(36576, 85, 109, 10, 22)
(36577, 131, 112, 16, 15)
(36578, 53, 70, 8, 15)
(36579, 73, 117, 6, 23)
(36580, 126, 69, 6, 10)
(36581, 113, 86, 12, 10)
(36582, 75, 9, 10, 25)
(36583, 118, 102, 8, 7)
(36584, 1, 127, 16, 21)
(36585, 14, 33, 16, 7)
(36586, 35, 34, 10, 8)
(36587, 97, 51, 16, 16)
(36588, 17, 104, 16, 2)
(36589, 72, 142, 14, 29)
(36590, 20, 58, 16, 18)
(36591, 41, 132, 12, 29)
(36592, 20, 112, 6, 4)
(36593, 20, 104, 8, 12)
(36594, 128, 82, 12, 10)
(36595, 84, 34, 16, 11)
(36596, 25, 117, 8, 14)
(36597, 48, 55, 14, 17)
(36598, 67, 77, 10, 5)
(36599, 50, 59, 6, 21)
(36600, 16, 43, 10, 10)
(36601, 128, 82, 10, 11)
(36602, 128, 55, 4, 22)
(36603, 47, 24, 6, 24)
(36604, 113, 26, 12, 18)
(36605, 51, 116, 12, 25)
(36606, 55, 105, 10, 27)
(36607, 32, 126, 16, 5)
(36608, 75, 29, 14, 6)
(36609, 67, 63, 16, 23)
(36610, 98, 5, 16, 18)
(36611, 127, 126, 10, 9)
(36612, 27, 33, 6, 16)
(36613, 85, 132, 16, 8)
(36614, 14, 100, 14, 23)
(36615, 25, 100, 8, 4)
(36616, 67, 38, 10, 1)
(36617, 31, 118, 8, 17)
(36618, 85, 132, 12, 29)
(36619, 50, 16, 16, 20)
(36620, 1, 30, 8, 23)
(36621, 18, 110, 14, 28)
(36622, 45, 22, 6, 28)
(36623, 16, 142, 10, 16)
(36624, 122, 113, 16, 7)
(36625, 65, 112, 6, 16)
(36626, 78, 37, 8, 5)
(36627, 117, 27, 14, 17)
(36628, 137, 85, 16, 17)
(36629, 114, 79, 16, 20)
(36630, 25, 109, 6, 8)
(36631, 129, 35, 12, 9)
(36632, 119, 90, 10, 15)
(36633, 121, 91, 6, 10)
(36634, 99, 136, 10, 19)
(36635, 137, 81, 14, 9)
(36636, 113, 87, 12, 14)
(36637, 3, 118, 12, 3)
(36638, 40, 126, 10, 21)
(36639, 74, 117, 14, 13)
(36640, 94, 62, 4, 11)
(36641, 126, 81, 16, 8)
(36642, 74, 80, 10, 22)
(36643, 118, 12, 10, 13)
(36644, 54, 37, 8, 21)
(36645, 57, 132, 14, 20)
(36646, 59, 56, 8, 18)
(36647, 25, 117, 12, 27)
(36648, 109, 70, 4, 14)
(36649, 128, 55, 4, 23)
(36650, 101, 104, 6, 12)
(36651, 75, 117, 16, 2)
(36652, 44, 125, 4, 16)
(36653, 8, 62, 10, 1)
(36654, 96, 132, 14, 16)
(36655, 129, 132, 16, 4)
(36656, 124, 112, 12, 14)
(36657, 136, 125, 10, 9)
(36658, 55, 56, 12, 19)
(36659, 91, 72, 14, 9)
(36660, 55, 111, 8, 6)
(36661, 9, 75, 12, 2)
(36662, 16, 122, 10, 23)
(36663, 123, 33, 10, 18)
(36664, 78, 132, 12, 20)
(36665, 2, 30, 4, 16)
(36666, 95, 92, 10, 8)
(36667, 115, 55, 14, 10)
(36668, 30, 110, 6, 19)
(36669, 95, 135, 8, 14)
(36670, 10, 122, 4, 6)
(36671, 49, 114, 10, 23)
(36672, 114, 95, 16, 14)
(36673, 139, 34, 8, 14)
(36674, 111, 55, 6, 26)
(36675, 26, 136, 12, 16)
(36676, 88, 79, 14, 13)
(36677, 106, 67, 4, 24)
(36678, 83, 133, 14, 21)
(36679, 20, 58, 16, 12)
(36680, 110, 18, 8, 23)
(36681, 9, 74, 12, 22)
(36682, 78, 37, 14, 29)
(36683, 77, 33, 12, 22)
(36684, 121, 4, 4, 13)
(36685, 131, 112, 14, 1)
(36686, 136, 105, 12, 15)
(36687, 33, 30, 10, 29)
(36688, 143, 118, 16, 22)
(36689, 112, 132, 12, 28)
(36690, 17, 69, 12, 13)
(36691, 137, 62, 4, 24)
(36692, 117, 85, 6, 22)
(36693, 22, 72, 4, 20)
(36694, 79, 82, 4, 3)
(36695, 93, 30, 6, 16)
(36696, 42, 55, 10, 4)
(36697, 124, 81, 6, 18)
(36698, 65, 34, 12, 18)
(36699, 118, 135, 14, 25)
(36700, 130, 142, 12, 25)
(36701, 61, 62, 4, 18)
(36702, 89, 135, 8, 20)
(36703, 60, 117, 10, 1)
(36704, 28, 118, 14, 13)
(36705, 81, 124, 12, 29)
(36706, 8, 112, 16, 4)
(36707, 71, 85, 10, 13)
(36708, 46, 59, 16, 5)
(36709, 99, 76, 12, 7)
(36710, 140, 13, 4, 1)
(36711, 104, 71, 14, 3)
(36712, 35, 77, 6, 15)
(36713, 104, 80, 12, 6)
(36714, 56, 59, 10, 17)
(36715, 102, 24, 8, 27)
(36716, 60, 117, 16, 1)
(36717, 3, 49, 6, 7)
(36718, 74, 100, 8, 2)
(36719, 27, 64, 4, 14)
(36720, 34, 7, 14, 14)
(36721, 5, 79, 16, 27)
(36722, 112, 53, 16, 24)
(36723, 110, 30, 8, 3)
(36724, 109, 73, 6, 26)
(36725, 78, 37, 4, 11)
(36726, 132, 75, 4, 27)
(36727, 16, 50, 16, 3)
(36728, 46, 82, 4, 4)
(36729, 90, 10, 10, 2)
(36730, 49, 51, 6, 24)
(36731, 29, 62, 6, 19)
(36732, 30, 132, 4, 14)
(36733, 84, 112, 10, 29)
(36734, 70, 65, 6, 21)
(36735, 20, 104, 8, 20)
(36736, 23, 90, 16, 7)
(36737, 26, 136, 10, 6)
(36738, 83, 51, 12, 13)
(36739, 11, 113, 8, 12)
(36740, 49, 136, 14, 16)
(36741, 2, 70, 6, 4)
(36742, 22, 76, 4, 4)
(36743, 103, 80, 4, 19)
(36744, 64, 18, 10, 24)
(36745, 47, 24, 8, 17)
(36746, 9, 112, 4, 28)
(36747, 98, 121, 10, 17)
(36748, 96, 80, 14, 26)
(36749, 106, 93, 4, 2)
(36750, 134, 33, 16, 27)
(36751, 113, 43, 8, 6)
(36752, 140, 104, 6, 20)
(36753, 53, 104, 6, 12)
(36754, 109, 112, 10, 5)
(36755, 113, 125, 6, 17)
(36756, 4, 16, 10, 10)
(36757, 48, 55, 6, 27)
(36758, 43, 5, 10, 11)
(36759, 111, 45, 6, 25)
(36760, 21, 125, 8, 21)
(36761, 43, 51, 6, 7)
(36762, 130, 79, 14, 20)
(36763, 10, 118, 4, 3)
(36764, 98, 21, 6, 25)
(36765, 65, 70, 10, 20)
(36766, 72, 11, 4, 29)
(36767, 113, 125, 10, 28)
(36768, 8, 112, 16, 29)
(36769, 46, 135, 10, 13)
(36770, 104, 126, 8, 21)
(36771, 21, 125, 10, 16)
(36772, 53, 112, 16, 16)
(36773, 103, 37, 6, 25)
(36774, 113, 95, 4, 28)
(36775, 10, 118, 6, 26)
(36776, 70, 35, 8, 27)
(36777, 38, 117, 16, 13)
(36778, 93, 34, 6, 8)
(36779, 75, 100, 4, 2)
(36780, 36, 55, 12, 23)
(36781, 16, 90, 10, 24)
(36782, 78, 80, 4, 17)
(36783, 120, 132, 14, 8)
(36784, 108, 24, 12, 9)
(36785, 122, 135, 8, 11)
(36786, 33, 85, 10, 22)
(36787, 60, 117, 16, 4)
(36788, 5, 98, 6, 8)
(36789, 32, 117, 12, 26)
(36790, 15, 125, 10, 3)
(36791, 44, 125, 8, 20)
(36792, 5, 90, 4, 29)
(36793, 8, 112, 4, 6)
(36794, 24, 88, 14, 12)
(36795, 32, 117, 4, 1)
(36796, 7, 104, 12, 5)
(36797, 115, 133, 16, 28)
(36798, 24, 88, 10, 6)
(36799, 76, 116, 12, 28)
(36800, 101, 104, 14, 19)
(36801, 88, 118, 10, 23)
(36802, 119, 95, 16, 11)
(36803, 97, 55, 10, 7)
(36804, 38, 93, 16, 26)
(36805, 130, 118, 6, 5)
(36806, 110, 85, 6, 17)
(36807, 32, 33, 14, 19)
(36808, 20, 69, 4, 24)
(36809, 55, 79, 10, 25)
(36810, 127, 37, 12, 10)
(36811, 138, 3, 6, 29)
(36812, 47, 125, 16, 9)
(36813, 90, 114, 14, 17)
(36814, 43, 135, 4, 19)
(36815, 12, 125, 14, 4)
(36816, 115, 133, 8, 24)
(36817, 33, 104, 6, 18)
(36818, 70, 80, 16, 11)
(36819, 60, 132, 6, 29)
(36820, 79, 135, 4, 21)
(36821, 28, 118, 12, 29)
(36822, 71, 77, 6, 28)
(36823, 86, 15, 4, 24)
(36824, 114, 24, 16, 5)
(36825, 102, 125, 10, 23)
(36826, 78, 37, 16, 15)
(36827, 112, 9, 14, 9)
(36828, 138, 55, 16, 14)
(36829, 101, 58, 14, 6)
(36830, 59, 79, 12, 12)
(36831, 56, 55, 16, 23)
(36832, 69, 35, 16, 11)
(36833, 14, 132, 14, 23)
(36834, 138, 76, 16, 26)
(36835, 62, 1, 4, 15)
(36836, 72, 43, 4, 10)
(36837, 60, 132, 6, 2)
(36838, 54, 132, 12, 11)
(36839, 41, 132, 8, 11)
(36840, 142, 114, 16, 15)
(36841, 56, 82, 16, 2)
(36842, 106, 80, 16, 1)
(36843, 40, 80, 4, 18)
(36844, 12, 86, 6, 25)
(36845, 100, 18, 12, 22)
(36846, 20, 70, 14, 16)
(36847, 49, 72, 16, 11)
(36848, 71, 77, 10, 14)
(36849, 98, 133, 6, 16)
(36850, 78, 80, 10, 6)
(36851, 34, 141, 14, 4)
(36852, 124, 62, 14, 4)
(36853, 26, 55, 10, 26)
(36854, 84, 104, 14, 14)
(36855, 39, 133, 12, 8)
(36856, 66, 142, 12, 29)
(36857, 61, 112, 12, 20)
(36858, 84, 62, 14, 14)
(36859, 28, 118, 4, 27)
(36860, 101, 58, 6, 2)
(36861, 85, 37, 8, 14)
(36862, 62, 126, 8, 7)
(36863, 22, 55, 10, 13)
(36864, 72, 6, 4, 24)
(36865, 136, 79, 16, 25)
(36866, 41, 132, 8, 2)
(36867, 10, 118, 8, 11)
(36868, 70, 141, 14, 23)
(36869, 135, 49, 14, 5)
(36870, 9, 75, 6, 5)
(36871, 16, 99, 14, 8)
(36872, 56, 82, 14, 8)
(36873, 125, 51, 14, 28)
(36874, 91, 102, 8, 18)
(36875, 113, 6, 12, 24)
(36876, 111, 133, 4, 17)
(36877, 129, 35, 8, 18)
(36878, 51, 125, 12, 28)
(36879, 52, 122, 14, 14)
(36880, 43, 113, 4, 8)
(36881, 94, 85, 6, 17)
(36882, 140, 104, 8, 20)
(36883, 14, 33, 12, 28)
(36884, 59, 79, 10, 24)
(36885, 61, 34, 10, 25)
(36886, 137, 85, 4, 14)
(36887, 51, 87, 14, 21)
(36888, 36, 15, 16, 14)
(36889, 56, 59, 16, 25)
(36890, 48, 55, 10, 19)
(36891, 41, 132, 16, 27)
(36892, 50, 136, 6, 7)
(36893, 142, 66, 4, 14)
(36894, 25, 109, 6, 25)
(36895, 11, 135, 6, 4)
(36896, 33, 32, 14, 7)
(36897, 86, 55, 4, 1)
(36898, 88, 79, 10, 26)
(36899, 131, 112, 4, 20)
(36900, 75, 100, 8, 9)
(36901, 142, 59, 16, 20)
(36902, 49, 3, 4, 5)
(36903, 85, 80, 8, 6)
(36904, 142, 66, 12, 2)
(36905, 16, 118, 16, 18)
(36906, 2, 30, 8, 26)
(36907, 6, 59, 16, 25)
(36908, 102, 91, 10, 13)
(36909, 97, 55, 10, 14)
(36910, 121, 99, 10, 17)
(36911, 84, 104, 16, 29)
(36912, 115, 55, 14, 29)
(36913, 101, 58, 4, 19)
(36914, 46, 135, 12, 24)
(36915, 69, 65, 16, 11)
(36916, 38, 37, 14, 23)
(36917, 77, 35, 12, 24)
(36918, 78, 132, 4, 29)
(36919, 32, 64, 4, 3)
(36920, 96, 80, 14, 5)
(36921, 120, 65, 12, 25)
(36922, 25, 126, 14, 28)
(36923, 75, 100, 16, 15)
(36924, 21, 86, 14, 25)
(36925, 115, 72, 14, 22)
(36926, 87, 136, 16, 6)
(36927, 44, 125, 4, 1)
(36928, 4, 107, 12, 15)
(36929, 109, 13, 6, 27)
(36930, 15, 36, 6, 3)
(36931, 132, 54, 4, 5)
(36932, 10, 122, 16, 9)
(36933, 83, 51, 8, 17)
(36934, 7, 69, 6, 2)
(36935, 33, 85, 8, 17)
(36936, 131, 112, 6, 28)
(36937, 66, 99, 6, 17)
(36938, 78, 80, 6, 14)
(36939, 116, 76, 10, 5)
(36940, 60, 132, 4, 12)
(36941, 25, 117, 16, 7)
(36942, 51, 118, 16, 12)
(36943, 106, 35, 6, 20)
(36944, 70, 2, 16, 3)
(36945, 23, 90, 16, 26)
(36946, 4, 135, 14, 5)
(36947, 75, 33, 10, 16)
(36948, 116, 133, 4, 15)
(36949, 109, 25, 12, 29)
(36950, 52, 118, 4, 28)
(36951, 101, 104, 14, 24)
(36952, 91, 5, 16, 27)
(36953, 126, 103, 8, 8)
(36954, 131, 112, 6, 2)
(36955, 31, 24, 8, 24)
(36956, 110, 112, 4, 2)
(36957, 93, 112, 4, 15)
(36958, 121, 86, 16, 29)
(36959, 41, 132, 4, 24)
(36960, 14, 100, 16, 29)
(36961, 119, 24, 6, 14)
(36962, 18, 37, 14, 10)
(36963, 30, 35, 16, 18)
(36964, 7, 112, 12, 12)
(36965, 88, 142, 12, 5)
(36966, 76, 4, 4, 8)
(36967, 63, 126, 14, 20)
(36968, 139, 112, 6, 23)
(36969, 15, 24, 10, 7)
(36970, 79, 92, 10, 17)
(36971, 74, 94, 10, 7)
(36972, 55, 115, 14, 16)
(36973, 40, 117, 4, 12)
(36974, 131, 112, 14, 13)
(36975, 90, 66, 14, 27)
(36976, 65, 34, 4, 6)
(36977, 58, 61, 4, 6)
(36978, 27, 132, 8, 29)
(36979, 114, 122, 14, 16)
(36980, 1, 30, 4, 10)
(36981, 60, 117, 8, 29)
(36982, 37, 81, 10, 1)
(36983, 101, 104, 6, 11)
(36984, 10, 95, 14, 22)
(36985, 93, 63, 16, 19)
(36986, 85, 29, 6, 23)
(36987, 67, 127, 16, 13)
(36988, 101, 58, 6, 17)
(36989, 82, 87, 8, 28)
(36990, 85, 33, 14, 17)
(36991, 103, 93, 8, 6)
(36992, 11, 82, 4, 5)
(36993, 58, 132, 14, 10)
(36994, 101, 70, 12, 19)
(36995, 34, 35, 8, 9)
(36996, 49, 135, 12, 2)
(36997, 131, 112, 12, 1)
(36998, 138, 76, 16, 13)
(36999, 59, 50, 16, 4)
(37000, 91, 102, 14, 28)
(37001, 76, 26, 4, 7)
(37002, 143, 118, 4, 2)
(37003, 17, 58, 6, 18)
(37004, 96, 80, 8, 25)
(37005, 45, 24, 4, 28)
(37006, 1, 30, 6, 24)
(37007, 18, 64, 6, 2)
(37008, 53, 112, 4, 6)
(37009, 13, 35, 14, 3)
(37010, 135, 79, 6, 25)
(37011, 136, 125, 14, 23)
(37012, 38, 67, 16, 25)
(37013, 139, 127, 14, 22)
(37014, 85, 109, 12, 4)
(37015, 43, 135, 6, 1)
(37016, 56, 82, 6, 21)
(37017, 55, 99, 10, 17)
(37018, 99, 121, 8, 5)
(37019, 121, 91, 14, 10)
(37020, 84, 62, 14, 29)
(37021, 51, 83, 10, 3)
(37022, 22, 119, 12, 22)
(37023, 112, 2, 16, 26)
(37024, 135, 22, 12, 5)
(37025, 71, 13, 14, 8)
(37026, 34, 93, 4, 11)
(37027, 114, 142, 8, 3)
(37028, 96, 80, 16, 25)
(37029, 31, 90, 10, 9)
(37030, 10, 118, 8, 14)
(37031, 51, 99, 12, 11)
(37032, 4, 133, 14, 11)
(37033, 138, 55, 4, 27)
(37034, 114, 79, 12, 9)
(37035, 53, 112, 4, 28)
(37036, 122, 72, 8, 11)
(37037, 65, 58, 8, 21)
(37038, 119, 22, 16, 12)
(37039, 135, 22, 6, 8)
(37040, 50, 59, 16, 17)
(37041, 135, 50, 12, 13)
(37042, 71, 85, 16, 28)
(37043, 63, 35, 10, 20)
(37044, 28, 118, 10, 29)
(37045, 17, 58, 14, 1)
(37046, 60, 132, 10, 24)
(37047, 101, 70, 12, 26)
(37048, 22, 55, 10, 16)
(37049, 17, 112, 12, 20)
(37050, 101, 58, 10, 10)
(37051, 2, 30, 14, 20)
(37052, 56, 59, 4, 2)
(37053, 3, 138, 16, 21)
(37054, 143, 118, 8, 8)
(37055, 36, 59, 6, 9)
(37056, 47, 125, 10, 28)
(37057, 119, 142, 10, 6)
(37058, 122, 10, 4, 21)
(37059, 89, 135, 10, 8)
(37060, 108, 118, 14, 14)
(37061, 63, 132, 12, 1)
(37062, 52, 122, 4, 24)
(37063, 74, 1, 4, 2)
(37064, 96, 132, 6, 23)
(37065, 69, 7, 12, 17)
(37066, 22, 72, 16, 3)
(37067, 139, 30, 12, 13)
(37068, 21, 98, 16, 9)
(37069, 56, 59, 14, 3)
(37070, 10, 95, 12, 29)
(37071, 134, 132, 6, 14)
(37072, 22, 136, 16, 1)
(37073, 131, 112, 8, 27)
(37074, 24, 88, 4, 27)
(37075, 41, 132, 4, 22)
(37076, 110, 112, 8, 6)
(37077, 73, 117, 6, 8)
(37078, 69, 93, 8, 27)
(37079, 24, 21, 10, 24)
(37080, 96, 80, 8, 28)
(37081, 84, 62, 4, 17)
(37082, 119, 22, 8, 22)
(37083, 18, 37, 12, 6)
(37084, 58, 17, 16, 5)
(37085, 8, 112, 8, 3)
(37086, 68, 62, 8, 27)
(37087, 83, 55, 6, 27)
(37088, 72, 91, 12, 6)
(37089, 22, 72, 16, 17)
(37090, 116, 133, 8, 15)
(37091, 100, 74, 14, 24)
(37092, 39, 133, 6, 29)
(37093, 89, 135, 8, 24)
(37094, 74, 132, 14, 8)
(37095, 125, 121, 4, 14)
(37096, 97, 72, 16, 4)
(37097, 74, 126, 16, 1)
(37098, 101, 70, 16, 6)
(37099, 98, 133, 4, 3)
(37100, 129, 132, 10, 14)
(37101, 24, 59, 16, 24)
(37102, 29, 75, 14, 27)
(37103, 9, 74, 16, 5)
(37104, 60, 132, 16, 21)
(37105, 83, 51, 16, 24)
(37106, 51, 24, 6, 6)
(37107, 136, 24, 14, 19)
(37108, 128, 135, 4, 16)
(37109, 58, 61, 12, 18)
(37110, 50, 135, 12, 15)
(37111, 132, 103, 14, 19)
(37112, 98, 121, 16, 11)
(37113, 62, 94, 4, 10)
(37114, 56, 55, 12, 9)
(37115, 132, 41, 4, 26)
(37116, 65, 127, 8, 19)
(37117, 121, 118, 14, 7)
(37118, 115, 133, 10, 18)
(37119, 63, 64, 16, 16)
(37120, 77, 93, 4, 8)
(37121, 65, 112, 8, 27)
(37122, 39, 55, 8, 10)
(37123, 140, 112, 12, 5)
(37124, 25, 117, 14, 25)
(37125, 28, 90, 16, 29)
(37126, 122, 133, 16, 7)
(37127, 116, 119, 4, 2)
(37128, 41, 132, 6, 20)
(37129, 79, 66, 6, 26)
(37130, 32, 93, 4, 7)
(37131, 92, 99, 16, 13)
(37132, 100, 73, 16, 2)
(37133, 139, 112, 14, 1)
(37134, 111, 72, 6, 11)
(37135, 23, 90, 4, 14)
(37136, 36, 59, 16, 12)
(37137, 102, 91, 8, 7)
(37138, 105, 133, 8, 26)
(37139, 30, 2, 14, 9)
(37140, 142, 52, 14, 13)
(37141, 76, 122, 16, 12)
(37142, 18, 139, 16, 15)
(37143, 129, 65, 14, 18)
(37144, 135, 89, 14, 25)
(37145, 90, 55, 16, 15)
(37146, 74, 109, 4, 2)
(37147, 58, 140, 4, 24)
(37148, 39, 55, 12, 2)
(37149, 83, 133, 10, 29)
(37150, 118, 72, 10, 19)
(37151, 61, 62, 12, 5)
(37152, 51, 99, 10, 12)
(37153, 93, 13, 16, 1)
(37154, 103, 117, 14, 29)
(37155, 6, 135, 8, 28)
(37156, 80, 25, 12, 12)
(37157, 50, 136, 10, 10)
(37158, 6, 59, 6, 5)
(37159, 56, 82, 10, 1)
(37160, 13, 141, 6, 26)
(37161, 120, 37, 16, 29)
(37162, 121, 90, 14, 12)
(37163, 75, 117, 6, 13)
(37164, 131, 112, 6, 8)
(37165, 122, 3, 4, 26)
(37166, 89, 55, 16, 21)
(37167, 28, 118, 6, 1)
(37168, 90, 19, 12, 25)
(37169, 39, 55, 8, 20)
(37170, 72, 142, 10, 27)
(37171, 72, 79, 14, 24)
(37172, 28, 118, 10, 22)
(37173, 108, 118, 16, 17)
(37174, 10, 118, 16, 26)
(37175, 57, 117, 14, 24)
(37176, 99, 135, 8, 22)
(37177, 16, 24, 16, 9)
(37178, 97, 136, 6, 29)
(37179, 79, 107, 14, 2)
(37180, 132, 112, 12, 21)
(37181, 28, 118, 16, 13)
(37182, 2, 81, 8, 4)
(37183, 45, 87, 14, 11)
(37184, 99, 45, 14, 4)
(37185, 130, 86, 10, 20)
(37186, 109, 25, 8, 29)
(37187, 79, 52, 6, 22)
(37188, 127, 67, 10, 29)
(37189, 62, 94, 4, 5)
(37190, 111, 51, 16, 5)
(37191, 33, 123, 12, 16)
(37192, 28, 90, 12, 7)
(37193, 76, 125, 14, 4)
(37194, 41, 132, 16, 19)
(37195, 81, 109, 16, 8)
(37196, 63, 35, 6, 1)
(37197, 123, 132, 8, 25)
(37198, 87, 133, 14, 26)
(37199, 95, 72, 16, 27)
(37200, 102, 91, 6, 28)
(37201, 108, 118, 10, 10)
(37202, 20, 69, 4, 12)
(37203, 40, 126, 8, 3)
(37204, 36, 55, 10, 26)
(37205, 81, 140, 8, 19)
(37206, 4, 44, 10, 17)
(37207, 2, 70, 14, 27)
(37208, 92, 99, 10, 15)
(37209, 100, 85, 6, 2)
(37210, 8, 112, 16, 19)
(37211, 120, 17, 12, 2)
(37212, 129, 80, 14, 11)
(37213, 82, 122, 16, 5)
(37214, 49, 45, 6, 20)
(37215, 113, 90, 8, 8)
(37216, 66, 90, 6, 19)
(37217, 51, 111, 14, 5)
(37218, 42, 76, 14, 14)
(37219, 16, 118, 14, 23)
(37220, 4, 135, 12, 11)
(37221, 139, 81, 6, 17)
(37222, 140, 127, 8, 14)
(37223, 41, 132, 8, 9)
(37224, 23, 122, 6, 7)
(37225, 101, 70, 6, 27)
(37226, 2, 81, 12, 28)
(37227, 108, 118, 16, 27)
(37228, 81, 67, 4, 19)
(37229, 84, 34, 6, 9)
(37230, 138, 76, 8, 26)
(37231, 90, 76, 6, 14)
(37232, 74, 64, 10, 23)
(37233, 104, 64, 10, 8)
(37234, 2, 70, 8, 28)
(37235, 46, 82, 4, 22)
(37236, 66, 99, 14, 4)
(37237, 60, 132, 14, 15)
(37238, 72, 105, 12, 15)
(37239, 34, 80, 4, 22)
(37240, 16, 86, 6, 13)
(37241, 128, 55, 8, 6)
(37242, 92, 95, 10, 29)
(37243, 74, 64, 4, 18)
(37244, 128, 82, 10, 1)
(37245, 69, 17, 12, 18)
(37246, 100, 104, 10, 13)
(37247, 87, 51, 12, 22)
(37248, 13, 126, 12, 26)
(37249, 121, 4, 16, 12)
(37250, 5, 36, 6, 18)
(37251, 103, 37, 10, 9)
(37252, 58, 35, 14, 11)
(37253, 113, 99, 16, 25)
(37254, 109, 85, 10, 15)
(37255, 133, 26, 6, 1)
(37256, 77, 37, 16, 16)
(37257, 2, 112, 8, 17)
